order_id,product_id,product_name,category,quantity,price_per_unit,line_total,sku
ORD002584,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD002585,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD002585,PROD007,FireBrick Journal,Journal,2,180.72,361.44,vz-96571
ORD002586,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD002587,PROD009,Ivory Planner,Planner,2,208.84,417.68,sE-48042
ORD002588,PROD011,Coral Planner,Planner,2,139.26,278.52,Ai-65737
ORD002588,PROD016,LightGoldenRodYellow Journal,Journal,1,157.32,157.32,aO-75690
ORD002588,PROD012,LightSlateGray Journal,Journal,3,240.87,722.61,xq-26622
ORD002588,PROD016,LightGoldenRodYellow Journal,Journal,2,157.32,314.64,aO-75690
ORD002589,PROD003,OliveDrab Planner,Planner,4,198.85,795.4,Ip-25918
ORD002589,PROD008,Linen Notebook,Notebook,1,200.95,200.95,Kd-38029
ORD002590,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD002590,PROD008,Linen Notebook,Notebook,1,200.95,200.95,Kd-38029
ORD002591,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD002591,PROD022,Green Journal,Journal,4,193.88,775.52,cT-29909
ORD002591,PROD022,Green Journal,Journal,3,193.88,581.64,cT-29909
ORD002592,PROD020,DarkBlue Notebook,Notebook,1,303.02,303.02,kB-53902
ORD002593,PROD017,Coral Planner,Planner,3,133.77,401.31,nv-84293
ORD002594,PROD003,OliveDrab Planner,Planner,3,198.85,596.55,Ip-25918
ORD002594,PROD020,DarkBlue Notebook,Notebook,4,303.02,1212.08,kB-53902
ORD002595,PROD006,Linen Planner,Planner,2,257.23,514.46,HF-35497
ORD002595,PROD001,Azure Journal,Journal,1,244.5,244.5,Yt-75741
ORD002596,PROD006,Linen Planner,Planner,3,257.23,771.69,HF-35497
ORD002597,PROD016,LightGoldenRodYellow Journal,Journal,3,157.32,471.96,aO-75690
ORD002597,PROD017,Coral Planner,Planner,4,133.77,535.08,nv-84293
ORD002597,PROD011,Coral Planner,Planner,3,139.26,417.78,Ai-65737
ORD002597,PROD022,Green Journal,Journal,3,193.88,581.64,cT-29909
ORD002598,PROD006,Linen Planner,Planner,2,257.23,514.46,HF-35497
ORD002598,PROD013,DeepSkyBlue Planner,Planner,4,196.71,786.84,dM-03693
ORD002598,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD002598,PROD022,Green Journal,Journal,4,193.88,775.52,cT-29909
ORD002599,PROD025,MediumOrchid Journal,Journal,2,259.02,518.04,Pp-54042
ORD002599,PROD002,Gainsboro Notebook,Notebook,3,271.0,813.0,Ak-48739
ORD002599,PROD008,Linen Notebook,Notebook,3,200.95,602.85,Kd-38029
ORD002600,PROD013,DeepSkyBlue Planner,Planner,3,196.71,590.13,dM-03693
ORD002600,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD002600,PROD010,PeachPuff Notebook,Notebook,2,232.54,465.08,aM-00094
ORD002600,PROD019,LemonChiffon Journal,Journal,3,197.31,591.93,YE-59667
ORD002601,PROD019,LemonChiffon Journal,Journal,3,197.31,591.93,YE-59667
ORD002601,PROD018,Wheat Journal,Journal,3,236.52,709.56,KI-47422
ORD002601,PROD015,DarkMagenta Planner,Planner,3,168.72,506.16,te-17226
ORD002601,PROD020,DarkBlue Notebook,Notebook,1,303.02,303.02,kB-53902
ORD002602,PROD021,DodgerBlue Notebook,Notebook,2,261.03,522.06,ac-47365
ORD002602,PROD014,DarkBlue Journal,Journal,3,183.85,551.55,Dp-40152
ORD002602,PROD003,OliveDrab Planner,Planner,4,198.85,795.4,Ip-25918
ORD002602,PROD020,DarkBlue Notebook,Notebook,2,303.02,606.04,kB-53902
ORD002603,PROD009,Ivory Planner,Planner,2,208.84,417.68,sE-48042
ORD002603,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD002604,PROD018,Wheat Journal,Journal,1,236.52,236.52,KI-47422
ORD002604,PROD009,Ivory Planner,Planner,4,208.84,835.36,sE-48042
ORD002604,PROD001,Azure Journal,Journal,3,244.5,733.5,Yt-75741
ORD002604,PROD002,Gainsboro Notebook,Notebook,4,271.0,1084.0,Ak-48739
ORD002605,PROD012,LightSlateGray Journal,Journal,4,240.87,963.48,xq-26622
ORD002605,PROD019,LemonChiffon Journal,Journal,2,197.31,394.62,YE-59667
ORD002605,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD002605,PROD025,MediumOrchid Journal,Journal,1,259.02,259.02,Pp-54042
ORD002606,PROD025,MediumOrchid Journal,Journal,4,259.02,1036.08,Pp-54042
ORD002606,PROD004,CornflowerBlue Planner,Planner,2,169.96,339.92,pW-24977
ORD002606,PROD012,LightSlateGray Journal,Journal,4,240.87,963.48,xq-26622
ORD002607,PROD018,Wheat Journal,Journal,3,236.52,709.56,KI-47422
ORD002608,PROD006,Linen Planner,Planner,3,257.23,771.69,HF-35497
ORD002608,PROD025,MediumOrchid Journal,Journal,4,259.02,1036.08,Pp-54042
ORD002608,PROD013,DeepSkyBlue Planner,Planner,1,196.71,196.71,dM-03693
ORD002609,PROD014,DarkBlue Journal,Journal,1,183.85,183.85,Dp-40152
ORD002609,PROD023,Chartreuse Notebook,Notebook,2,199.58,399.16,Pt-64761
ORD002610,PROD011,Coral Planner,Planner,2,139.26,278.52,Ai-65737
ORD002610,PROD005,PowderBlue Notebook,Notebook,3,190.67,572.01,mO-77244
ORD002610,PROD014,DarkBlue Journal,Journal,3,183.85,551.55,Dp-40152
ORD002610,PROD020,DarkBlue Notebook,Notebook,4,303.02,1212.08,kB-53902
ORD002611,PROD002,Gainsboro Notebook,Notebook,1,271.0,271.0,Ak-48739
ORD002611,PROD016,LightGoldenRodYellow Journal,Journal,3,157.32,471.96,aO-75690
ORD002611,PROD013,DeepSkyBlue Planner,Planner,1,196.71,196.71,dM-03693
ORD002611,PROD009,Ivory Planner,Planner,2,208.84,417.68,sE-48042
ORD002612,PROD024,LimeGreen Journal,Journal,4,267.9,1071.6,VT-27873
ORD002613,PROD008,Linen Notebook,Notebook,4,200.95,803.8,Kd-38029
ORD002613,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD002613,PROD003,OliveDrab Planner,Planner,3,198.85,596.55,Ip-25918
ORD002613,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD002614,PROD014,DarkBlue Journal,Journal,1,183.85,183.85,Dp-40152
ORD002614,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD002614,PROD010,PeachPuff Notebook,Notebook,4,232.54,930.16,aM-00094
ORD002614,PROD010,PeachPuff Notebook,Notebook,1,232.54,232.54,aM-00094
ORD002615,PROD006,Linen Planner,Planner,4,257.23,1028.92,HF-35497
ORD002615,PROD007,FireBrick Journal,Journal,3,180.72,542.16,vz-96571
ORD002615,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD002615,PROD003,OliveDrab Planner,Planner,2,198.85,397.7,Ip-25918
ORD002616,PROD001,Azure Journal,Journal,4,244.5,978.0,Yt-75741
ORD002617,PROD017,Coral Planner,Planner,3,133.77,401.31,nv-84293
ORD002617,PROD025,MediumOrchid Journal,Journal,3,259.02,777.06,Pp-54042
ORD002617,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD002618,PROD024,LimeGreen Journal,Journal,4,267.9,1071.6,VT-27873
ORD002619,PROD019,LemonChiffon Journal,Journal,1,197.31,197.31,YE-59667
ORD002619,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD002620,PROD025,MediumOrchid Journal,Journal,4,259.02,1036.08,Pp-54042
ORD002620,PROD012,LightSlateGray Journal,Journal,4,240.87,963.48,xq-26622
ORD002620,PROD024,LimeGreen Journal,Journal,4,267.9,1071.6,VT-27873
ORD002620,PROD013,DeepSkyBlue Planner,Planner,4,196.71,786.84,dM-03693
ORD002621,PROD021,DodgerBlue Notebook,Notebook,2,261.03,522.06,ac-47365
ORD002621,PROD019,LemonChiffon Journal,Journal,4,197.31,789.24,YE-59667
ORD002621,PROD010,PeachPuff Notebook,Notebook,3,232.54,697.62,aM-00094
ORD002622,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD002622,PROD019,LemonChiffon Journal,Journal,4,197.31,789.24,YE-59667
ORD002622,PROD005,PowderBlue Notebook,Notebook,4,190.67,762.68,mO-77244
ORD002622,PROD012,LightSlateGray Journal,Journal,3,240.87,722.61,xq-26622
ORD002623,PROD023,Chartreuse Notebook,Notebook,1,199.58,199.58,Pt-64761
ORD002623,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD002623,PROD020,DarkBlue Notebook,Notebook,4,303.02,1212.08,kB-53902
ORD002624,PROD005,PowderBlue Notebook,Notebook,3,190.67,572.01,mO-77244
ORD002624,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD002624,PROD007,FireBrick Journal,Journal,1,180.72,180.72,vz-96571
ORD002624,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD002625,PROD019,LemonChiffon Journal,Journal,2,197.31,394.62,YE-59667
ORD002625,PROD008,Linen Notebook,Notebook,1,200.95,200.95,Kd-38029
ORD002626,PROD017,Coral Planner,Planner,3,133.77,401.31,nv-84293
ORD002626,PROD011,Coral Planner,Planner,4,139.26,557.04,Ai-65737
ORD002626,PROD011,Coral Planner,Planner,3,139.26,417.78,Ai-65737
ORD002627,PROD009,Ivory Planner,Planner,2,208.84,417.68,sE-48042
ORD002628,PROD011,Coral Planner,Planner,1,139.26,139.26,Ai-65737
ORD002628,PROD015,DarkMagenta Planner,Planner,2,168.72,337.44,te-17226
ORD002629,PROD020,DarkBlue Notebook,Notebook,4,303.02,1212.08,kB-53902
ORD002629,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD002629,PROD018,Wheat Journal,Journal,3,236.52,709.56,KI-47422
ORD002629,PROD023,Chartreuse Notebook,Notebook,4,199.58,798.32,Pt-64761
ORD002630,PROD023,Chartreuse Notebook,Notebook,1,199.58,199.58,Pt-64761
ORD002631,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD002631,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD002631,PROD019,LemonChiffon Journal,Journal,2,197.31,394.62,YE-59667
ORD002632,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD002633,PROD003,OliveDrab Planner,Planner,1,198.85,198.85,Ip-25918
ORD002633,PROD022,Green Journal,Journal,3,193.88,581.64,cT-29909
ORD002633,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
ORD002633,PROD001,Azure Journal,Journal,2,244.5,489.0,Yt-75741
ORD002634,PROD021,DodgerBlue Notebook,Notebook,1,261.03,261.03,ac-47365
ORD002634,PROD019,LemonChiffon Journal,Journal,1,197.31,197.31,YE-59667
ORD002634,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD002635,PROD014,DarkBlue Journal,Journal,2,183.85,367.7,Dp-40152
ORD002635,PROD005,PowderBlue Notebook,Notebook,1,190.67,190.67,mO-77244
ORD002635,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD002636,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD002636,PROD010,PeachPuff Notebook,Notebook,2,232.54,465.08,aM-00094
ORD002636,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
ORD002637,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD002638,PROD005,PowderBlue Notebook,Notebook,3,190.67,572.01,mO-77244
ORD002639,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
ORD002639,PROD006,Linen Planner,Planner,1,257.23,257.23,HF-35497
ORD002640,PROD007,FireBrick Journal,Journal,1,180.72,180.72,vz-96571
ORD002640,PROD001,Azure Journal,Journal,1,244.5,244.5,Yt-75741
ORD002640,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD002641,PROD005,PowderBlue Notebook,Notebook,4,190.67,762.68,mO-77244
ORD002641,PROD016,LightGoldenRodYellow Journal,Journal,2,157.32,314.64,aO-75690
ORD002642,PROD015,DarkMagenta Planner,Planner,3,168.72,506.16,te-17226
ORD002642,PROD016,LightGoldenRodYellow Journal,Journal,2,157.32,314.64,aO-75690
ORD002643,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD002643,PROD004,CornflowerBlue Planner,Planner,3,169.96,509.88,pW-24977
ORD002643,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD002643,PROD019,LemonChiffon Journal,Journal,2,197.31,394.62,YE-59667
ORD002644,PROD003,OliveDrab Planner,Planner,3,198.85,596.55,Ip-25918
ORD002644,PROD002,Gainsboro Notebook,Notebook,1,271.0,271.0,Ak-48739
ORD002645,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD002645,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD002645,PROD010,PeachPuff Notebook,Notebook,4,232.54,930.16,aM-00094
ORD002645,PROD016,LightGoldenRodYellow Journal,Journal,2,157.32,314.64,aO-75690
ORD002646,PROD008,Linen Notebook,Notebook,4,200.95,803.8,Kd-38029
ORD002647,PROD019,LemonChiffon Journal,Journal,3,197.31,591.93,YE-59667
ORD002647,PROD011,Coral Planner,Planner,4,139.26,557.04,Ai-65737
ORD002648,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD002648,PROD006,Linen Planner,Planner,1,257.23,257.23,HF-35497
ORD002648,PROD023,Chartreuse Notebook,Notebook,4,199.58,798.32,Pt-64761
ORD002648,PROD021,DodgerBlue Notebook,Notebook,3,261.03,783.09,ac-47365
ORD002649,PROD007,FireBrick Journal,Journal,4,180.72,722.88,vz-96571
ORD002649,PROD009,Ivory Planner,Planner,3,208.84,626.52,sE-48042
ORD002649,PROD009,Ivory Planner,Planner,2,208.84,417.68,sE-48042
ORD002650,PROD021,DodgerBlue Notebook,Notebook,1,261.03,261.03,ac-47365
ORD002651,PROD006,Linen Planner,Planner,4,257.23,1028.92,HF-35497
ORD002651,PROD017,Coral Planner,Planner,1,133.77,133.77,nv-84293
ORD002651,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD002652,PROD018,Wheat Journal,Journal,3,236.52,709.56,KI-47422
ORD002652,PROD007,FireBrick Journal,Journal,1,180.72,180.72,vz-96571
ORD002653,PROD011,Coral Planner,Planner,4,139.26,557.04,Ai-65737
ORD002653,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD002654,PROD016,LightGoldenRodYellow Journal,Journal,2,157.32,314.64,aO-75690
ORD002655,PROD021,DodgerBlue Notebook,Notebook,2,261.03,522.06,ac-47365
ORD002655,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD002655,PROD023,Chartreuse Notebook,Notebook,3,199.58,598.74,Pt-64761
ORD002655,PROD013,DeepSkyBlue Planner,Planner,3,196.71,590.13,dM-03693
ORD002656,PROD010,PeachPuff Notebook,Notebook,4,232.54,930.16,aM-00094
ORD002656,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
ORD002656,PROD011,Coral Planner,Planner,1,139.26,139.26,Ai-65737
ORD002657,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD002657,PROD013,DeepSkyBlue Planner,Planner,4,196.71,786.84,dM-03693
ORD002657,PROD012,LightSlateGray Journal,Journal,3,240.87,722.61,xq-26622
ORD002658,PROD023,Chartreuse Notebook,Notebook,2,199.58,399.16,Pt-64761
ORD002658,PROD015,DarkMagenta Planner,Planner,3,168.72,506.16,te-17226
ORD002659,PROD001,Azure Journal,Journal,2,244.5,489.0,Yt-75741
ORD002660,PROD016,LightGoldenRodYellow Journal,Journal,3,157.32,471.96,aO-75690
ORD002660,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
ORD002660,PROD015,DarkMagenta Planner,Planner,2,168.72,337.44,te-17226
ORD002661,PROD010,PeachPuff Notebook,Notebook,2,232.54,465.08,aM-00094
ORD002661,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD002661,PROD020,DarkBlue Notebook,Notebook,4,303.02,1212.08,kB-53902
ORD002661,PROD002,Gainsboro Notebook,Notebook,1,271.0,271.0,Ak-48739
ORD002662,PROD020,DarkBlue Notebook,Notebook,2,303.02,606.04,kB-53902
ORD002663,PROD006,Linen Planner,Planner,3,257.23,771.69,HF-35497
ORD002663,PROD002,Gainsboro Notebook,Notebook,1,271.0,271.0,Ak-48739
ORD002664,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD002665,PROD018,Wheat Journal,Journal,2,236.52,473.04,KI-47422
ORD002665,PROD022,Green Journal,Journal,3,193.88,581.64,cT-29909
ORD002665,PROD025,MediumOrchid Journal,Journal,4,259.02,1036.08,Pp-54042
ORD002665,PROD013,DeepSkyBlue Planner,Planner,4,196.71,786.84,dM-03693
ORD002666,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD002666,PROD013,DeepSkyBlue Planner,Planner,3,196.71,590.13,dM-03693
ORD002666,PROD023,Chartreuse Notebook,Notebook,2,199.58,399.16,Pt-64761
ORD002666,PROD014,DarkBlue Journal,Journal,1,183.85,183.85,Dp-40152
ORD002667,PROD024,LimeGreen Journal,Journal,1,267.9,267.9,VT-27873
ORD002667,PROD017,Coral Planner,Planner,3,133.77,401.31,nv-84293
ORD002667,PROD011,Coral Planner,Planner,2,139.26,278.52,Ai-65737
ORD002668,PROD013,DeepSkyBlue Planner,Planner,2,196.71,393.42,dM-03693
ORD002668,PROD007,FireBrick Journal,Journal,2,180.72,361.44,vz-96571
ORD002668,PROD011,Coral Planner,Planner,4,139.26,557.04,Ai-65737
ORD002668,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
ORD002669,PROD016,LightGoldenRodYellow Journal,Journal,1,157.32,157.32,aO-75690
ORD002669,PROD024,LimeGreen Journal,Journal,3,267.9,803.7,VT-27873
ORD002670,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD002670,PROD004,CornflowerBlue Planner,Planner,1,169.96,169.96,pW-24977
ORD002670,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD002670,PROD010,PeachPuff Notebook,Notebook,4,232.54,930.16,aM-00094
ORD002671,PROD025,MediumOrchid Journal,Journal,4,259.02,1036.08,Pp-54042
ORD002671,PROD020,DarkBlue Notebook,Notebook,2,303.02,606.04,kB-53902
ORD002671,PROD009,Ivory Planner,Planner,3,208.84,626.52,sE-48042
ORD002671,PROD020,DarkBlue Notebook,Notebook,3,303.02,909.06,kB-53902
ORD002672,PROD014,DarkBlue Journal,Journal,1,183.85,183.85,Dp-40152
ORD002672,PROD008,Linen Notebook,Notebook,3,200.95,602.85,Kd-38029
ORD002672,PROD009,Ivory Planner,Planner,1,208.84,208.84,sE-48042
ORD002673,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD002674,PROD021,DodgerBlue Notebook,Notebook,2,261.03,522.06,ac-47365
ORD002674,PROD016,LightGoldenRodYellow Journal,Journal,4,157.32,629.28,aO-75690
ORD002675,PROD006,Linen Planner,Planner,1,257.23,257.23,HF-35497
ORD002675,PROD003,OliveDrab Planner,Planner,4,198.85,795.4,Ip-25918
ORD002676,PROD019,LemonChiffon Journal,Journal,1,197.31,197.31,YE-59667
ORD002676,PROD012,LightSlateGray Journal,Journal,2,240.87,481.74,xq-26622
ORD002677,PROD022,Green Journal,Journal,1,193.88,193.88,cT-29909
ORD002677,PROD010,PeachPuff Notebook,Notebook,1,232.54,232.54,aM-00094
ORD002678,PROD018,Wheat Journal,Journal,4,236.52,946.08,KI-47422
ORD002679,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD002679,PROD016,LightGoldenRodYellow Journal,Journal,3,157.32,471.96,aO-75690
ORD002680,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD002681,PROD009,Ivory Planner,Planner,2,208.84,417.68,sE-48042
ORD002681,PROD017,Coral Planner,Planner,4,133.77,535.08,nv-84293
ORD002682,PROD020,DarkBlue Notebook,Notebook,1,303.02,303.02,kB-53902
ORD002682,PROD004,CornflowerBlue Planner,Planner,4,169.96,679.84,pW-24977
ORD002682,PROD021,DodgerBlue Notebook,Notebook,1,261.03,261.03,ac-47365
ORD002682,PROD023,Chartreuse Notebook,Notebook,4,199.58,798.32,Pt-64761
ORD002683,PROD002,Gainsboro Notebook,Notebook,2,271.0,542.0,Ak-48739
ORD002684,PROD006,Linen Planner,Planner,2,257.23,514.46,HF-35497
ORD002685,PROD006,Linen Planner,Planner,3,257.23,771.69,HF-35497
ORD002685,PROD023,Chartreuse Notebook,Notebook,1,199.58,199.58,Pt-64761
ORD002686,PROD005,PowderBlue Notebook,Notebook,1,190.67,190.67,mO-77244
ORD002686,PROD006,Linen Planner,Planner,1,257.23,257.23,HF-35497
ORD002686,PROD008,Linen Notebook,Notebook,1,200.95,200.95,Kd-38029
ORD002687,PROD006,Linen Planner,Planner,4,257.23,1028.92,HF-35497
ORD002687,PROD016,LightGoldenRodYellow Journal,Journal,1,157.32,157.32,aO-75690
ORD002688,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD002688,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
ORD002688,PROD020,DarkBlue Notebook,Notebook,1,303.02,303.02,kB-53902
ORD002688,PROD006,Linen Planner,Planner,3,257.23,771.69,HF-35497
ORD002689,PROD025,MediumOrchid Journal,Journal,1,259.02,259.02,Pp-54042
ORD002689,PROD006,Linen Planner,Planner,2,257.23,514.46,HF-35497
ORD002690,PROD007,FireBrick Journal,Journal,1,180.72,180.72,vz-96571
ORD002690,PROD010,PeachPuff Notebook,Notebook,1,232.54,232.54,aM-00094
ORD002690,PROD012,LightSlateGray Journal,Journal,2,240.87,481.74,xq-26622
ORD002691,PROD011,Coral Planner,Planner,3,139.26,417.78,Ai-65737
ORD002691,PROD001,Azure Journal,Journal,3,244.5,733.5,Yt-75741
ORD002691,PROD017,Coral Planner,Planner,3,133.77,401.31,nv-84293
ORD002691,PROD006,Linen Planner,Planner,3,257.23,771.69,HF-35497
ORD002692,PROD014,DarkBlue Journal,Journal,4,183.85,735.4,Dp-40152
ORD002692,PROD020,DarkBlue Notebook,Notebook,4,303.02,1212.08,kB-53902
ORD002692,PROD002,Gainsboro Notebook,Notebook,1,271.0,271.0,Ak-48739
ORD002693,PROD002,Gainsboro Notebook,Notebook,3,271.0,813.0,Ak-48739
ORD002693,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD002693,PROD011,Coral Planner,Planner,3,139.26,417.78,Ai-65737
ORD002694,PROD021,DodgerBlue Notebook,Notebook,4,261.03,1044.12,ac-47365
ORD002694,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD002694,PROD018,Wheat Journal,Journal,2,236.52,473.04,KI-47422
ORD002694,PROD019,LemonChiffon Journal,Journal,1,197.31,197.31,YE-59667
ORD002695,PROD003,OliveDrab Planner,Planner,2,198.85,397.7,Ip-25918
ORD002695,PROD009,Ivory Planner,Planner,1,208.84,208.84,sE-48042
ORD002696,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD002697,PROD016,LightGoldenRodYellow Journal,Journal,1,157.32,157.32,aO-75690
ORD002697,PROD024,LimeGreen Journal,Journal,1,267.9,267.9,VT-27873
ORD002697,PROD015,DarkMagenta Planner,Planner,1,168.72,168.72,te-17226
ORD002698,PROD007,FireBrick Journal,Journal,1,180.72,180.72,vz-96571
ORD002698,PROD006,Linen Planner,Planner,3,257.23,771.69,HF-35497
ORD002698,PROD002,Gainsboro Notebook,Notebook,4,271.0,1084.0,Ak-48739
ORD002698,PROD024,LimeGreen Journal,Journal,1,267.9,267.9,VT-27873
ORD002699,PROD019,LemonChiffon Journal,Journal,1,197.31,197.31,YE-59667
ORD002700,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD002700,PROD014,DarkBlue Journal,Journal,1,183.85,183.85,Dp-40152
ORD002700,PROD019,LemonChiffon Journal,Journal,3,197.31,591.93,YE-59667
ORD002700,PROD005,PowderBlue Notebook,Notebook,3,190.67,572.01,mO-77244
ORD002701,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD002702,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD002702,PROD018,Wheat Journal,Journal,1,236.52,236.52,KI-47422
ORD002703,PROD015,DarkMagenta Planner,Planner,4,168.72,674.88,te-17226
ORD002703,PROD022,Green Journal,Journal,2,193.88,387.76,cT-29909
ORD002704,PROD018,Wheat Journal,Journal,3,236.52,709.56,KI-47422
ORD002704,PROD017,Coral Planner,Planner,4,133.77,535.08,nv-84293
ORD002705,PROD007,FireBrick Journal,Journal,3,180.72,542.16,vz-96571
ORD002705,PROD023,Chartreuse Notebook,Notebook,4,199.58,798.32,Pt-64761
ORD002706,PROD019,LemonChiffon Journal,Journal,4,197.31,789.24,YE-59667
ORD002706,PROD022,Green Journal,Journal,4,193.88,775.52,cT-29909
ORD002707,PROD022,Green Journal,Journal,4,193.88,775.52,cT-29909
ORD002707,PROD008,Linen Notebook,Notebook,2,200.95,401.9,Kd-38029
ORD002708,PROD018,Wheat Journal,Journal,4,236.52,946.08,KI-47422
ORD002709,PROD008,Linen Notebook,Notebook,3,200.95,602.85,Kd-38029
ORD002709,PROD001,Azure Journal,Journal,4,244.5,978.0,Yt-75741
ORD002710,PROD004,CornflowerBlue Planner,Planner,3,169.96,509.88,pW-24977
ORD002711,PROD006,Linen Planner,Planner,4,257.23,1028.92,HF-35497
ORD002711,PROD007,FireBrick Journal,Journal,4,180.72,722.88,vz-96571
ORD002711,PROD006,Linen Planner,Planner,4,257.23,1028.92,HF-35497
ORD002712,PROD012,LightSlateGray Journal,Journal,3,240.87,722.61,xq-26622
ORD002712,PROD023,Chartreuse Notebook,Notebook,1,199.58,199.58,Pt-64761
ORD002712,PROD024,LimeGreen Journal,Journal,3,267.9,803.7,VT-27873
ORD002713,PROD009,Ivory Planner,Planner,3,208.84,626.52,sE-48042
ORD002713,PROD010,PeachPuff Notebook,Notebook,3,232.54,697.62,aM-00094
ORD002713,PROD016,LightGoldenRodYellow Journal,Journal,3,157.32,471.96,aO-75690
ORD002714,PROD013,DeepSkyBlue Planner,Planner,2,196.71,393.42,dM-03693
ORD002714,PROD017,Coral Planner,Planner,1,133.77,133.77,nv-84293
ORD002714,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD002715,PROD009,Ivory Planner,Planner,4,208.84,835.36,sE-48042
ORD002715,PROD010,PeachPuff Notebook,Notebook,2,232.54,465.08,aM-00094
ORD002716,PROD007,FireBrick Journal,Journal,4,180.72,722.88,vz-96571
ORD002716,PROD012,LightSlateGray Journal,Journal,1,240.87,240.87,xq-26622
ORD002716,PROD012,LightSlateGray Journal,Journal,2,240.87,481.74,xq-26622
ORD002717,PROD017,Coral Planner,Planner,2,133.77,267.54,nv-84293
ORD002718,PROD009,Ivory Planner,Planner,3,208.84,626.52,sE-48042
ORD002718,PROD024,LimeGreen Journal,Journal,2,267.9,535.8,VT-27873
